library	symbol	class
libdoca_common	doca_log_backend_create_with_syslog	lifecycle
libdoca_common	doca_log_backend_create_with_syslog_sdk	lifecycle
libdoca_common	doca_log_backend_set_level_lower_limit	query
libdoca_common	doca_log_backend_set_level_lower_limit_strict	query
libdoca_common	doca_log_backend_set_level_upper_limit	query
libdoca_common	doca_log_backend_set_level_upper_limit_strict	query
libdoca_common	doca_log_backend_set_sdk_level	query
libdoca_common	doca_log_level_get_global_lower_limit	query
libdoca_common	doca_log_level_get_global_sdk_limit	query
libdoca_common	doca_log_level_get_global_upper_limit	query
libdoca_common	doca_log_level_set_global_lower_limit	query
libdoca_common	doca_log_level_set_global_sdk_limit	query
libdoca_common	doca_log_level_set_global_upper_limit	query
libdoca_common	doca_log_register_source	lifecycle
libdoca_common	doca_log_unregister_source	lifecycle
libdoca_common	doca_mmap_add_dev	lifecycle
libdoca_common	doca_mmap_advise_as_ctx	lifecycle
libdoca_common	doca_mmap_advise_cap_task_cache_invalidate_is_supported	lifecycle
libdoca_common	doca_mmap_advise_create	lifecycle
libdoca_common	doca_mmap_advise_destroy	lifecycle
libdoca_common	doca_mmap_advise_task_cache_invalidate_get_max_buf_size	lifecycle
libdoca_common	doca_mmap_advise_task_invalidate_cache_alloc_init	construct
libdoca_common	doca_mmap_advise_task_invalidate_cache_as_doca_task	construct
libdoca_common	doca_mmap_advise_task_invalidate_cache_get_buf	lifecycle
libdoca_common	doca_mmap_advise_task_invalidate_cache_set_buf	lifecycle
libdoca_common	doca_mmap_advise_task_invalidate_cache_set_conf	lifecycle
libdoca_common	doca_mmap_cap_is_create_from_export_pci_supported	connect
libdoca_common	doca_mmap_cap_is_export_pci_supported	connect
libdoca_common	doca_mmap_create	lifecycle
libdoca_common	doca_mmap_create_from_export	connect
libdoca_common	doca_mmap_destroy	lifecycle
libdoca_common	doca_mmap_dev_get_dpa_handle	lifecycle
libdoca_common	doca_mmap_enable_thread_safety	lifecycle
libdoca_common	doca_mmap_export_pci	connect
libdoca_common	doca_mmap_export_rdma	connect
libdoca_common	doca_mmap_get_exported	connect
libdoca_common	doca_mmap_get_from_export	connect
libdoca_common	doca_mmap_get_max_num_devices	lifecycle
libdoca_common	doca_mmap_get_memrange	lifecycle
libdoca_common	doca_mmap_get_num_bufs	lifecycle
libdoca_common	doca_mmap_get_user_data	lifecycle
libdoca_common	doca_mmap_rm_dev	lifecycle
libdoca_common	doca_mmap_set_dmabuf_memrange	lifecycle
libdoca_common	doca_mmap_set_dpa_memrange	lifecycle
libdoca_common	doca_mmap_set_free_cb	lifecycle
libdoca_common	doca_mmap_set_max_num_devices	lifecycle
libdoca_common	doca_mmap_set_memrange	lifecycle
libdoca_common	doca_mmap_set_permissions	lifecycle
libdoca_common	doca_mmap_set_user_data	lifecycle
libdoca_common	doca_mmap_start	lifecycle
libdoca_common	doca_mmap_stop	lifecycle
libdoca_common	doca_pe_clear_notification	poll
libdoca_common	doca_pe_connect_ctx	connect
libdoca_common	doca_pe_create	lifecycle
libdoca_common	doca_pe_destroy	lifecycle
libdoca_common	doca_pe_get_notification_handle	query
libdoca_common	doca_pe_get_num_inflight_tasks	query
libdoca_common	doca_pe_progress	poll
libdoca_common	doca_pe_request_notification	poll
libdoca_common	doca_pe_set_event_mode	query
libdoca_common	doca_rdma_bridge_get_buf_mkey	query
libdoca_common	doca_rdma_bridge_get_dev_pd	query
libdoca_common	doca_rdma_bridge_get_mmap_mkey_from_pd	lifecycle
libdoca_common	doca_rdma_bridge_open_dev_from_pd	lifecycle
libdoca_common	doca_sync_event_add_publisher_location_cpu	lifecycle
libdoca_common	doca_sync_event_add_publisher_location_dpa	lifecycle
libdoca_common	doca_sync_event_add_publisher_location_gpu	lifecycle
libdoca_common	doca_sync_event_add_publisher_location_remote_net	lifecycle
libdoca_common	doca_sync_event_add_publisher_location_remote_pci	lifecycle
libdoca_common	doca_sync_event_add_subscriber_location_cpu	lifecycle
libdoca_common	doca_sync_event_add_subscriber_location_dpa	lifecycle
libdoca_common	doca_sync_event_add_subscriber_location_gpu	lifecycle
libdoca_common	doca_sync_event_add_subscriber_location_remote_pci	lifecycle
libdoca_common	doca_sync_event_as_ctx	query
libdoca_common	doca_sync_event_cap_is_create_from_export_supported	connect
libdoca_common	doca_sync_event_cap_is_export_to_dpa_supported	connect
libdoca_common	doca_sync_event_cap_is_export_to_gpu_supported	connect
libdoca_common	doca_sync_event_cap_is_export_to_remote_net_supported	connect
libdoca_common	doca_sync_event_cap_is_export_to_remote_pci_supported	connect
libdoca_common	doca_sync_event_cap_remote_net_is_create_from_export_supported	connect
libdoca_common	doca_sync_event_cap_remote_net_is_export_to_dpa_supported	connect
libdoca_common	doca_sync_event_cap_remote_net_is_export_to_gpu_supported	connect
libdoca_common	doca_sync_event_cap_task_get_is_supported	capability
libdoca_common	doca_sync_event_cap_task_notify_add_is_supported	lifecycle
libdoca_common	doca_sync_event_cap_task_notify_set_is_supported	capability
libdoca_common	doca_sync_event_cap_task_wait_eq_is_supported	poll
libdoca_common	doca_sync_event_cap_task_wait_neq_is_supported	poll
libdoca_common	doca_sync_event_create	lifecycle
libdoca_common	doca_sync_event_create_from_export	connect
libdoca_common	doca_sync_event_destroy	lifecycle
libdoca_common	doca_sync_event_export_to_remote_net	connect
libdoca_common	doca_sync_event_export_to_remote_pci	connect
libdoca_common	doca_sync_event_get	query
libdoca_common	doca_sync_event_get_dpa_handle	query
libdoca_common	doca_sync_event_get_gpu_handle	query
libdoca_common	doca_sync_event_remote_net_create_from_export	connect
libdoca_common	doca_sync_event_remote_net_destroy	lifecycle
libdoca_common	doca_sync_event_remote_net_get_dpa_handle	query
libdoca_common	doca_sync_event_remote_net_get_gpu_handle	query
libdoca_common	doca_sync_event_set_addr	query
libdoca_common	doca_sync_event_set_doca_buf	query
libdoca_common	doca_sync_event_start	lifecycle
libdoca_common	doca_sync_event_stop	lifecycle
libdoca_common	doca_sync_event_task_get_alloc_init	construct
libdoca_common	doca_sync_event_task_get_as_doca_task	construct
libdoca_common	doca_sync_event_task_get_get_ret_val_ptr	query
libdoca_common	doca_sync_event_task_get_set_conf	query
libdoca_common	doca_sync_event_task_get_set_ret_val_ptr	query
libdoca_common	doca_sync_event_task_notify_add_alloc_init	construct
libdoca_common	doca_sync_event_task_notify_add_as_doca_task	construct
libdoca_common	doca_sync_event_task_notify_add_get_fetched_val_ptr	lifecycle
libdoca_common	doca_sync_event_task_notify_add_get_inc_val	lifecycle
libdoca_common	doca_sync_event_task_notify_add_set_conf	lifecycle
libdoca_common	doca_sync_event_task_notify_add_set_fetched_val_ptr	lifecycle
libdoca_common	doca_sync_event_task_notify_add_set_inc_val	lifecycle
libdoca_common	doca_sync_event_task_notify_set_alloc_init	construct
libdoca_common	doca_sync_event_task_notify_set_as_doca_task	construct
libdoca_common	doca_sync_event_task_notify_set_get_set_val	query
libdoca_common	doca_sync_event_task_notify_set_set_conf	query
libdoca_common	doca_sync_event_task_notify_set_set_set_val	query
libdoca_common	doca_sync_event_task_wait_eq_alloc_init	construct
libdoca_common	doca_sync_event_task_wait_eq_as_doca_task	construct
libdoca_common	doca_sync_event_task_wait_eq_get_mask	poll
libdoca_common	doca_sync_event_task_wait_eq_get_wait_val	poll
libdoca_common	doca_sync_event_task_wait_eq_set_conf	poll
libdoca_common	doca_sync_event_task_wait_eq_set_mask	poll
libdoca_common	doca_sync_event_task_wait_eq_set_wait_val	poll
libdoca_common	doca_sync_event_task_wait_neq_alloc_init	construct
libdoca_common	doca_sync_event_task_wait_neq_as_doca_task	construct
libdoca_common	doca_sync_event_task_wait_neq_get_mask	poll
libdoca_common	doca_sync_event_task_wait_neq_get_wait_val	poll
libdoca_common	doca_sync_event_task_wait_neq_set_conf	poll
libdoca_common	doca_sync_event_task_wait_neq_set_mask	poll
libdoca_common	doca_sync_event_task_wait_neq_set_wait_val	poll
libdoca_common	doca_sync_event_update_add	lifecycle
libdoca_common	doca_sync_event_update_set	query
libdoca_common	doca_sync_event_wait_eq	poll
libdoca_common	doca_sync_event_wait_eq_yield	poll
libdoca_common	doca_sync_event_wait_gt	poll
libdoca_common	doca_sync_event_wait_gt_yield	poll
libdoca_common	doca_sync_event_wait_neq	poll
libdoca_common	doca_sync_event_wait_neq_yield	poll
libdoca_common	doca_task_batch_free	lifecycle
libdoca_common	doca_task_batch_get_ctx	query
libdoca_common	doca_task_batch_get_ctx_user_data	query
libdoca_common	doca_task_batch_get_status	query
libdoca_common	doca_task_batch_get_tasks_num	query
libdoca_common	doca_task_batch_get_user_data	query
libdoca_common	doca_task_batch_set_user_data	query
libdoca_common	doca_task_batch_submit	submit
libdoca_common	doca_task_batch_try_submit	submit
libdoca_common	doca_task_free	lifecycle
libdoca_common	doca_task_get_ctx	query
libdoca_common	doca_task_get_status	query
libdoca_common	doca_task_get_user_data	query
libdoca_common	doca_task_set_user_data	query
libdoca_common	doca_task_submit	submit
libdoca_common	doca_task_submit_ex	submit
libdoca_common	doca_task_try_submit	submit
libdoca_common	doca_uar_create	lifecycle
libdoca_common	doca_uar_destroy	lifecycle
libdoca_common	doca_uar_dpa_create	lifecycle
libdoca_common	doca_uar_id_get	query
libdoca_common	doca_uar_page_get	query
libdoca_common	doca_uar_reg_addr_get	lifecycle
libdoca_common	doca_umem_create	lifecycle
libdoca_common	doca_umem_destroy	lifecycle
libdoca_common	doca_umem_dpa_create	lifecycle
libdoca_common	doca_umem_get_address	query
libdoca_common	doca_umem_get_id	query
libdoca_common	doca_umem_get_size	query
libdoca_common	doca_umem_gpu_create	lifecycle
libdoca_common	doca_version_runtime	query
libdoca_common	priv_doca_access_flag_valid	internal
libdoca_common	priv_doca_aligned_free	lifecycle
libdoca_common	priv_doca_aligned_malloc	memory
libdoca_common	priv_doca_aligned_zalloc	memory
libdoca_common	priv_doca_allocate_aligned_buffer	memory
libdoca_common	priv_doca_asprintf	memory
libdoca_common	priv_doca_aux_task_service_cmd_ack	internal
libdoca_common	priv_doca_aux_task_service_cmd_continue	internal
libdoca_common	priv_doca_aux_task_service_cmd_release	lifecycle
libdoca_common	priv_doca_aux_task_service_cmd_return	internal
libdoca_common	priv_doca_aux_task_service_create	lifecycle
libdoca_common	priv_doca_aux_task_service_destroy	lifecycle
libdoca_common	priv_doca_aux_task_service_get_ats_devx_obj	query
libdoca_common	priv_doca_aux_task_service_get_caps	capability
libdoca_common	priv_doca_aux_task_service_poll	poll
libdoca_common	priv_doca_aux_task_service_query_state	query
libdoca_common	priv_doca_buf_arr_get_cfg	query
libdoca_common	priv_doca_buf_arr_get_cpu_handle	query
libdoca_common	priv_doca_buf_arr_set_cpu_params	query
libdoca_common	priv_doca_buf_arr_set_target_cpu	query
libdoca_common	priv_doca_buf_get_permissions	query
libdoca_common	priv_doca_buf_is_local	capability
libdoca_common	priv_doca_buf_mark_external	memory
libdoca_common	priv_doca_buf_print_buf	query
libdoca_common	priv_doca_buf_set_next	query
libdoca_common	priv_doca_buf_zba_mkey_get	query
libdoca_common	priv_doca_calloc	memory
libdoca_common	priv_doca_comp_events_channel_arm	poll
libdoca_common	priv_doca_comp_events_channel_handle_events	poll
libdoca_common	priv_doca_comp_events_channel_handle_get	query
libdoca_common	priv_doca_comp_events_channel_register	lifecycle
libdoca_common	priv_doca_comp_events_channel_unregister	lifecycle
libdoca_common	priv_doca_convert_doca_error_to_errno	query
libdoca_common	priv_doca_convert_errno_to_doca_error	query
libdoca_common	priv_doca_cq_arm_cb_set	query
libdoca_common	priv_doca_cq_bridge	connect
libdoca_common	priv_doca_cq_calc_ext_umem_size	query
libdoca_common	priv_doca_cq_cqe_event_handler_set	query
libdoca_common	priv_doca_cq_datapath_objects_get	query
libdoca_common	priv_doca_cq_empty	poll
libdoca_common	priv_doca_cq_number_get	query
libdoca_common	priv_doca_cq_poll	poll
libdoca_common	priv_doca_cq_poll_one	poll
libdoca_common	priv_doca_cq_query_state	query
libdoca_common	priv_doca_cq_set_moderation	query
libdoca_common	priv_doca_cq_user_data_get	query
libdoca_common	priv_doca_cq_user_data_set	query
libdoca_common	priv_doca_create_task_pool_conf	lifecycle
libdoca_common	priv_doca_ctx_get_state_name	query
libdoca_common	priv_doca_ctx_is_datapath_on_dpa	capability
libdoca_common	priv_doca_ctx_is_datapath_on_gpu	capability
libdoca_common	priv_doca_ctx_is_pe_mode	capability
libdoca_common	priv_doca_ctx_on_arm	poll
libdoca_common	priv_doca_ctx_pe_flush_tasks_default_cb	internal
libdoca_common	priv_doca_ctx_pe_pre_start_default_cb	lifecycle
libdoca_common	priv_doca_ctx_set_pe	query
libdoca_common	priv_doca_ctx_set_state_to_idle	query
libdoca_common	priv_doca_ctx_set_state_to_running	query
libdoca_common	priv_doca_ctx_set_state_to_stopping	query
libdoca_common	priv_doca_dct_bridge	connect
libdoca_common	priv_doca_dct_id_get	query
libdoca_common	priv_doca_dev_comp_events_channel_create	lifecycle
libdoca_common	priv_doca_dev_comp_events_channel_destroy	lifecycle
libdoca_common	priv_doca_dev_cq_create	lifecycle
libdoca_common	priv_doca_dev_cq_destroy	lifecycle
libdoca_common	priv_doca_dev_dct_create	lifecycle
libdoca_common	priv_doca_dev_dct_destroy	lifecycle
libdoca_common	priv_doca_dev_devx_object_create	lifecycle
libdoca_common	priv_doca_dev_devx_object_create_silent	lifecycle
libdoca_common	priv_doca_dev_devx_object_modify	command
libdoca_common	priv_doca_dev_get_available_reg_c_pair	lifecycle
libdoca_common	priv_doca_dev_get_external_fd	query
libdoca_common	priv_doca_dev_get_remote_mac	query
libdoca_common	priv_doca_dev_get_uar_reg_size	lifecycle
libdoca_common	priv_doca_dev_get_vhca_id	query
libdoca_common	priv_doca_dev_hca_caps_by_opmod_query	capability
libdoca_common	priv_doca_dev_id_get	query
libdoca_common	priv_doca_dev_is_external_get	capability
libdoca_common	priv_doca_dev_mapped_memory_region_create	lifecycle
libdoca_common	priv_doca_dev_mapped_memory_region_create_dmabuf	lifecycle
libdoca_common	priv_doca_dev_mapped_memory_region_create_external_pdn	lifecycle
libdoca_common	priv_doca_dev_mapped_memory_region_create_pg_sz	lifecycle
libdoca_common	priv_doca_dev_observer_register	lifecycle
libdoca_common	priv_doca_dev_observer_unregister	lifecycle
libdoca_common	priv_doca_dev_open_dev_from_ibv_ctx	lifecycle
libdoca_common	priv_doca_dev_open_dev_from_ibv_dev	lifecycle
libdoca_common	priv_doca_dev_pd_id_get	query
libdoca_common	priv_doca_dev_prm_cmd_send	submit
libdoca_common	priv_doca_dev_qp_create	lifecycle
libdoca_common	priv_doca_dev_qp_destroy	lifecycle
libdoca_common	priv_doca_dev_qp_group_create	lifecycle
libdoca_common	priv_doca_dev_qp_group_destroy	lifecycle
libdoca_common	priv_doca_dev_rep_dec_refcount	lifecycle
libdoca_common	priv_doca_dev_rep_get_emu_opmod	query
libdoca_common	priv_doca_dev_rep_get_rep_type	query
libdoca_common	priv_doca_dev_rep_host_number_get	query
libdoca_common	priv_doca_dev_rep_inc_refcount	lifecycle
libdoca_common	priv_doca_dev_rep_introspection_mkey_get	query
libdoca_common	priv_doca_dev_rep_introspection_mkey_set	query
libdoca_common	priv_doca_dev_rep_parent_get	query
libdoca_common	priv_doca_dev_rep_vport_get	query
libdoca_common	priv_doca_dev_reset_external_fd	internal
libdoca_common	priv_doca_dev_rmp_create	lifecycle
libdoca_common	priv_doca_dev_rmp_destroy	lifecycle
libdoca_common	priv_doca_dev_rq_create	lifecycle
libdoca_common	priv_doca_dev_rq_destroy	lifecycle
libdoca_common	priv_doca_dev_set_external_fd	query
libdoca_common	priv_doca_dev_sq_create	lifecycle
libdoca_common	priv_doca_dev_sq_destroy	lifecycle
libdoca_common	priv_doca_dev_to_ibv_ctx	query
libdoca_common	priv_doca_dev_uar_create	lifecycle
libdoca_common	priv_doca_dev_uar_create_from_external	lifecycle
libdoca_common	priv_doca_dev_uar_destroy	lifecycle
libdoca_common	priv_doca_dev_uar_dpa_create	lifecycle
libdoca_common	priv_doca_dev_umr_create	lifecycle
libdoca_common	priv_doca_dev_umr_create_ext	lifecycle
libdoca_common	priv_doca_dev_umr_destroy	lifecycle
libdoca_common	priv_doca_dev_validate_comp_vector	internal
libdoca_common	priv_doca_dev_vhca_id_get	query
libdoca_common	priv_doca_dev_zero_based_memory_region_create	lifecycle
libdoca_common	priv_doca_dev_zero_based_memory_region_create_pg_sz	lifecycle
libdoca_common	priv_doca_devinfo_create_filtered_list	lifecycle
libdoca_common	priv_doca_devinfo_esw_mgr_vport_meta_get	query
libdoca_common	priv_doca_devinfo_get_active_mtu	query
libdoca_common	priv_doca_devinfo_get_active_speed	query
libdoca_common	priv_doca_devinfo_get_active_width	query
libdoca_common	priv_doca_devinfo_get_gid_table_size	query
libdoca_common	priv_doca_devinfo_get_gids	query
libdoca_common	priv_doca_devinfo_get_is_bond	capability
libdoca_common	priv_doca_devinfo_get_is_ecpf	capability
libdoca_common	priv_doca_devinfo_get_is_eswitch_manager_in_switchdev_mode	capability
libdoca_common	priv_doca_devinfo_get_is_wod_be_supported	capability
libdoca_common	priv_doca_devinfo_get_is_wod_supported	capability
libdoca_common	priv_doca_devinfo_get_pci_dbdf	query
libdoca_common	priv_doca_devinfo_hca_caps_by_opmod_query	capability
libdoca_common	priv_doca_devinfo_ib_port_id_get	query
libdoca_common	priv_doca_devinfo_is_emulated_dev_mkey_crossing_supported	capability
libdoca_common	priv_doca_devinfo_is_sf_get	capability
libdoca_common	priv_doca_devinfo_prm_cmd_send	submit
libdoca_common	priv_doca_devinfo_rep_esw_owner_vhca_id_get	query
libdoca_common	priv_doca_devinfo_rep_get_hotplug_state	lifecycle
libdoca_common	priv_doca_devinfo_rep_ib_port_id_get	query
libdoca_common	priv_doca_devinfo_rep_is_equal	capability
libdoca_common	priv_doca_devinfo_rep_vf_index_get	query
libdoca_common	priv_doca_devinfo_rep_vhca_id_get	query
libdoca_common	priv_doca_devinfo_rep_vport_meta_get	query
libdoca_common	priv_doca_devinfo_sf_aux_dev_name_get	query
libdoca_common	priv_doca_devinfo_vhca_id_get	query
libdoca_common	priv_doca_devinfo_vport_meta_get	query
libdoca_common	priv_doca_devx_obj_bridge	connect
libdoca_common	priv_doca_devx_object_destroy	lifecycle
libdoca_common	priv_doca_devx_object_get	query
libdoca_common	priv_doca_devx_object_id_get	query
libdoca_common	priv_doca_devx_object_query	query
libdoca_common	priv_doca_event_channel_bridge	connect
libdoca_common	priv_doca_event_channel_create	lifecycle
libdoca_common	priv_doca_event_channel_destroy	lifecycle
libdoca_common	priv_doca_event_channel_get_event	poll
libdoca_common	priv_doca_event_channel_get_event_channel	poll
libdoca_common	priv_doca_event_channel_get_event_handle	poll
libdoca_common	priv_doca_event_channel_register_object	lifecycle
libdoca_common	priv_doca_exception_to_doca_error_imp	query
libdoca_common	priv_doca_export_import_get_data	connect
libdoca_common	priv_doca_export_import_get_header_length	connect
libdoca_common	priv_doca_export_import_prepare_for_export	connect
libdoca_common	priv_doca_free	lifecycle
libdoca_common	priv_doca_free_aligned_buffer	lifecycle
libdoca_common	priv_doca_generic_pool_create	lifecycle
libdoca_common	priv_doca_generic_pool_create_with_buffer	lifecycle
libdoca_common	priv_doca_generic_pool_destroy	lifecycle
libdoca_common	priv_doca_generic_pool_get	query
libdoca_common	priv_doca_generic_pool_is_pool_elem	capability
libdoca_common	priv_doca_generic_pool_iterate_elems	internal
libdoca_common	priv_doca_generic_pool_num_allocated_elements	internal
libdoca_common	priv_doca_generic_pool_num_free_elements	lifecycle
libdoca_common	priv_doca_generic_pool_put	lifecycle
libdoca_common	priv_doca_get_cpu_mhz	query
libdoca_common	priv_doca_get_cqe_opcode_str	query
libdoca_common	priv_doca_get_cqe_syndrome_str	query
libdoca_common	priv_doca_get_errno_str	query
libdoca_common	priv_doca_get_page_size	query
libdoca_common	priv_doca_get_process_id	query
libdoca_common	priv_doca_get_thread_id	query
libdoca_common	priv_doca_get_wqe_opcode_str	query
libdoca_common	priv_doca_graph_dot_string_create	lifecycle
libdoca_common	priv_doca_graph_dot_string_destroy	lifecycle
libdoca_common	priv_doca_id_allocator_create	lifecycle
libdoca_common	priv_doca_id_allocator_destroy	lifecycle
libdoca_common	priv_doca_id_allocator_get	query
libdoca_common	priv_doca_id_allocator_put	lifecycle
libdoca_common	priv_doca_log_clear_backends_sdk	internal
libdoca_common	priv_doca_log_developer	internal
libdoca_common	priv_doca_log_get_bucket_time	query
libdoca_common	priv_doca_log_get_header_source	query
libdoca_common	priv_doca_log_get_quantity	query
libdoca_common	priv_doca_log_rate_bucket_register	lifecycle
libdoca_common	priv_doca_log_rate_limit	internal
libdoca_common	priv_doca_log_set_bucket_time	query
libdoca_common	priv_doca_log_set_quantity	query
libdoca_common	priv_doca_malloc	memory
libdoca_common	priv_doca_memdup	memory
libdoca_common	priv_doca_memory_region_destroy	lifecycle
libdoca_common	priv_doca_mmap_create_from_emulated_rep	lifecycle
libdoca_common	priv_doca_mmap_create_from_rep	lifecycle
libdoca_common	priv_doca_mmap_dev_exists	lifecycle
libdoca_common	priv_doca_mmap_export_imported_rdma	connect
libdoca_common	priv_doca_mmap_extract_mkey_by_device	lifecycle
libdoca_common	priv_doca_mmap_get_mmap_cfg	lifecycle
libdoca_common	priv_doca_mmap_get_num_devices	lifecycle
libdoca_common	priv_doca_mmap_get_permissions	lifecycle
libdoca_common	priv_doca_mmap_is_buf_in_chunk	lifecycle
libdoca_common	priv_doca_mmap_is_local	lifecycle
libdoca_common	priv_doca_mmap_is_pci_read_only	lifecycle
libdoca_common	priv_doca_mmap_is_pci_read_write	lifecycle
libdoca_common	priv_doca_mmap_is_started	lifecycle
libdoca_common	priv_doca_mmap_location_to_string	lifecycle
libdoca_common	priv_doca_mmap_register_external_buf_cbs	lifecycle
libdoca_common	priv_doca_mmap_zba_mkey_get	lifecycle
libdoca_common	priv_doca_mmo_create_mr	lifecycle
libdoca_common	priv_doca_mmo_ctx_connect_qps	connect
libdoca_common	priv_doca_mmo_ctx_create	lifecycle
libdoca_common	priv_doca_mmo_ctx_destroy	lifecycle
libdoca_common	priv_doca_mmo_ctx_to_error_qps	query
libdoca_common	priv_doca_mmo_destroy_mr	lifecycle
libdoca_common	priv_doca_mr_bridge	connect
libdoca_common	priv_doca_msgq_create	lifecycle
libdoca_common	priv_doca_msgq_destroy	lifecycle
libdoca_common	priv_doca_msgq_execute	internal
libdoca_common	priv_doca_msgq_get_submission_handle	query
libdoca_common	priv_doca_msgq_pending_messages	poll
libdoca_common	priv_doca_msgq_post_msg	submit
libdoca_common	priv_doca_pe_cq_register	lifecycle
libdoca_common	priv_doca_pe_cq_unregister	lifecycle
libdoca_common	priv_doca_pe_ctx_destroy	lifecycle
libdoca_common	priv_doca_pe_ctx_get_pe	query
libdoca_common	priv_doca_pe_ctx_init	lifecycle
libdoca_common	priv_doca_pe_ctx_init_ex	lifecycle
libdoca_common	priv_doca_pe_ctx_reset_cbs	internal
libdoca_common	priv_doca_pe_is_ctx_added_to_pe	capability
libdoca_common	priv_doca_pe_notification_handle_register	lifecycle
libdoca_common	priv_doca_pe_notification_handle_unregister	lifecycle
libdoca_common	priv_doca_pe_register_qp_bulk_ex	lifecycle
libdoca_common	priv_doca_pe_resume_ctx	query
libdoca_common	priv_doca_pe_suspend_ctx	query
libdoca_common	priv_doca_pe_unregister_qp_bulk	lifecycle
libdoca_common	priv_doca_qp_bridge	connect
libdoca_common	priv_doca_qp_calc_ext_continuous_umem_size	query
libdoca_common	priv_doca_qp_calc_ext_dbr_umem_size	query
libdoca_common	priv_doca_qp_calc_ext_wq_umem_size	query
libdoca_common	priv_doca_qp_connect	connect
libdoca_common	priv_doca_qp_datapath_objects_get	query
libdoca_common	priv_doca_qp_disconnect	connect
libdoca_common	priv_doca_qp_get_num_rq_free_slots	lifecycle
libdoca_common	priv_doca_qp_get_num_sq_free_slots	lifecycle
libdoca_common	priv_doca_qp_get_psn	query
libdoca_common	priv_doca_qp_get_qp_num	query
libdoca_common	priv_doca_qp_get_rq_buf	query
libdoca_common	priv_doca_qp_get_sq_buf	query
libdoca_common	priv_doca_qp_group_at	internal
libdoca_common	priv_doca_qp_group_calc_ext_umem_size	query
libdoca_common	priv_doca_qp_group_connect	connect
libdoca_common	priv_doca_qp_group_to_error	query
libdoca_common	priv_doca_qp_modify_udp_source_port	lifecycle
libdoca_common	priv_doca_qp_query_state	query
libdoca_common	priv_doca_qp_reset	lifecycle
libdoca_common	priv_doca_qp_set_default_local_attr	query
libdoca_common	priv_doca_qp_set_psn	query
libdoca_common	priv_doca_qp_to_error	query
libdoca_common	priv_doca_rand	internal
libdoca_common	priv_doca_random_engine_create	lifecycle
libdoca_common	priv_doca_random_engine_destroy	lifecycle
libdoca_common	priv_doca_random_engine_rand	internal
libdoca_common	priv_doca_random_engine_set_seed	query
libdoca_common	priv_doca_realloc	memory
libdoca_common	priv_doca_ring_count	query
libdoca_common	priv_doca_ring_create	lifecycle
libdoca_common	priv_doca_ring_dequeue	poll
libdoca_common	priv_doca_ring_dequeue_burst	internal
libdoca_common	priv_doca_ring_destroy	lifecycle
libdoca_common	priv_doca_ring_empty	internal
libdoca_common	priv_doca_ring_enqueue	submit
libdoca_common	priv_doca_ring_free_count	lifecycle
libdoca_common	priv_doca_ring_full	internal
libdoca_common	priv_doca_rmp_bridge	connect
libdoca_common	priv_doca_rmp_calc_ext_umem_size	query
libdoca_common	priv_doca_rmp_datapath_objects_get	query
libdoca_common	priv_doca_rmp_get_id	query
libdoca_common	priv_doca_rmp_get_wq_buffer	query
libdoca_common	priv_doca_rmp_get_wq_doorbell	submit
libdoca_common	priv_doca_rmp_get_wq_size	query
libdoca_common	priv_doca_rmp_post	submit
libdoca_common	priv_doca_rmp_query_state	query
libdoca_common	priv_doca_rq_bridge	connect
libdoca_common	priv_doca_rq_calc_ext_umem_size	query
libdoca_common	priv_doca_rq_datapath_objects_get	query
libdoca_common	priv_doca_rq_get_rq_buf	query
libdoca_common	priv_doca_rq_get_rq_num	query
libdoca_common	priv_doca_rq_is_error	capability
libdoca_common	priv_doca_rq_post	submit
libdoca_common	priv_doca_rq_recover_error	internal
libdoca_common	priv_doca_rq_to_error	query
libdoca_common	priv_doca_sq_bridge	connect
libdoca_common	priv_doca_sq_calc_ext_umem_size	query
libdoca_common	priv_doca_sq_datapath_objects_get	query
libdoca_common	priv_doca_sq_get_sq_buf	query
libdoca_common	priv_doca_sq_get_sq_num	query
libdoca_common	priv_doca_sq_is_error	capability
libdoca_common	priv_doca_sq_nc_post	submit
libdoca_common	priv_doca_sq_post	submit
libdoca_common	priv_doca_sq_recover_error	internal
libdoca_common	priv_doca_sq_to_error	query
libdoca_common	priv_doca_strdup	memory
libdoca_common	priv_doca_strlcpy	internal
libdoca_common	priv_doca_strndup	memory
libdoca_common	priv_doca_strtok	internal
libdoca_common	priv_doca_sub_dev_dpa_ops_get	query
libdoca_common	priv_doca_sub_dev_dpa_ops_set	query
libdoca_common	priv_doca_sub_dev_gpu_ops_get	query
libdoca_common	priv_doca_sub_dev_gpu_ops_set	query
libdoca_common	priv_doca_sync_event_data_get	query
libdoca_common	priv_doca_sync_event_ops_dpa_set	query
libdoca_common	priv_doca_sync_event_ops_gpu_set	query
libdoca_common	priv_doca_sync_event_remote_net_data_get	query
libdoca_common	priv_doca_task_pool_allocate_task	memory
libdoca_common	priv_doca_task_pool_can_destroy	lifecycle
libdoca_common	priv_doca_task_pool_create	lifecycle
libdoca_common	priv_doca_task_pool_destroy	lifecycle
libdoca_common	priv_doca_task_pool_expand	construct
libdoca_common	priv_doca_task_pool_get_conf	query
libdoca_common	priv_doca_task_pool_get_num_allocated_elements	query
libdoca_common	priv_doca_task_pool_get_num_free_elements	lifecycle
libdoca_common	priv_doca_task_pool_get_size	query
